ID1 ID2 HetHet IBS0 Kinship
5882783 2480839 0.046 0.0139 0.0673
5882797 3621497 0.046 0.0144 0.0624
5882828 4862920 0.047 0.0137 0.0714
5882982 3631976 0.081 0.0038 0.2712
5883070 2824704 0.045 0.0157 0.047
5883070 4326322 0.044 0.0153 0.0491
5883070 5670855 0.046 0.0141 0.0647
5883084 4748922 0.077 0.0047 0.2544
5883095 3888812 0.047 0.0139 0.0678
5883126 3872737 0.048 0.0128 0.0805
5883132 1090237 0.047 0.0137 0.0735
5883158 4126240 0.046 0.0139 0.0678
5883223 2158541 0.045 0.0146 0.0567
5883240 2319873 0.046 0.0141 0.0655
5883294 1877707 0.046 0.014 0.0661
5883310 5033255 0.046 0.0158 0.0502
5883345 5662290 0.08 0.0039 0.276
5883417 2108531 0.046 0.0122 0.0795
5883448 3521194 0.07 0.0064 0.2158
5883448 3568610 0.054 0.01 0.124
5883448 4907713 0.047 0.013 0.0773
5883461 1428703 0.045 0.0149 0.0533
5883461 2120801 0.046 0.014 0.0633
5883560 1637237 0.067 0 0.2475
5883718 3814912 0.045 0.0154 0.0532
5883759 1768082 0.051 0.0103 0.1119
5883759 6009085 0.045 0.0151 0.0508
5883785 1840560 0.046 0.0142 0.0658
5883812 3872142 0.076 0.0055 0.2438
5883942 2534682 0.066 0.0001 0.2444
5883956 3721786 0.079 0.0045 0.2639
5883980 5019393 0.042 0.0142 0.0572
5884105 2286679 0.044 0.0154 0.0507
5884150 2442265 0.046 0.0135 0.0674
5884164 1463767 0.045 0.0148 0.0556
5884164 3316689 0.045 0.0156 0.0471
5884186 3645731 0.077 0.0057 0.2461
5884198 1073124 0.046 0.0149 0.0574
5884224 1586442 0.054 0.0089 0.1325
5884272 1194946 0.047 0.0129 0.079
5884359 2315523 0.049 0.0124 0.0903
5884359 2794636 0.048 0.0137 0.0738
5884362 3318780 0.078 0.0057 0.2457
5884396 3396911 0.047 0.0133 0.0725
5884396 5584017 0.045 0.0146 0.0595
5884440 2780399 0.047 0.0143 0.068
5884466 3820034 0.049 0.0103 0.1017
5884479 2993189 0.044 0.0154 0.048
5884479 3524417 0.045 0.0155 0.0478
5884568 4293609 0.073 0.0058 0.2279
5884595 2438508 0.076 0.0053 0.2452
5884613 4239940 0.052 0.0102 0.1149
5884656 1406101 0.079 0.004 0.2651
5884656 2525673 0.046 0.0144 0.0615
5884656 5727699 0.075 0.0043 0.248
5884656 5757938 0.046 0.0141 0.0663
5884680 4124911 0.053 0.009 0.1268
5884752 3641531 0.076 0.0059 0.2383
5884914 2686108 0.079 0.0052 0.2522
5884927 1826169 0.073 0.0051 0.2342
5884951 4607263 0.051 0.0105 0.1119
5884992 2597678 0.075 0.005 0.2375
5884992 4929435 0.048 0.013 0.0799
5885003 1502054 0.071 0.0057 0.2216
5885003 3530078 0.075 0.0045 0.2439
5885159 5284687 0.046 0.0142 0.0621
5885162 2181091 0.046 0.0139 0.0671
5885196 1170809 0.049 0.0124 0.0862
5885196 1393594 0.044 0.0157 0.0476
5885196 2478433 0.079 0.0039 0.2654
5885260 3939932 0.054 0.0114 0.1148
5885384 3131350 0.055 0.0079 0.1434
5885395 1194221 0.041 0.0124 0.0716
5885395 2745795 0.066 0.003 0.2729
5885395 3878723 0.042 0.0119 0.0825
5885395 4212874 0.066 0.0038 0.2662
5885395 5241891 0.042 0.0125 0.0732
5885451 2657196 0.047 0.0141 0.0682
5885451 2776061 0.048 0.0128 0.0834
5885451 4191780 0.08 0.0046 0.2646
5885451 5694273 0.079 0.0051 0.254
5885515 1503770 0.044 0.0153 0.0486
5885758 1151352 0.05 0.0126 0.0926
5885790 5367164 0.046 0.0141 0.0662
5885838 3977218 0.052 0.011 0.1086
5885867 5882267 0.046 0.0133 0.0714
5885977 3891596 0.04 0.0142 0.0511
5886075 1490300 0.044 0.0144 0.0547
5886075 3451457 0.074 0.005 0.24
5886075 5462170 0.046 0.0145 0.0611
5886141 4788112 0.045 0.0155 0.0513
5886195 4044096 0.051 0.0103 0.1111
5886323 3480191 0.046 0.0135 0.0689
5886323 5959563 0.075 0.0062 0.2307
5886530 3928209 0.077 0.0047 0.2523
5886551 2787980 0.044 0.0152 0.0492
5886622 2243513 0.044 0.016 0.0443
5886654 5775251 0.051 0.0111 0.1069
5886701 4336604 0.044 0.0145 0.0565
5886701 4541277 0.045 0.014 0.0647
5886780 3237916 0.046 0.0137 0.0684
5886836 3616925 0.045 0.0149 0.0547
5886861 5574168 0.067 0.0001 0.2488
5886962 5659409 0.051 0.0106 0.1118
5887079 2277308 0.076 0.0045 0.247
5887101 6019507 0.078 0.005 0.2557
5887125 5533704 0.053 0.0093 0.1275
5887142 4497815 0.077 0.0044 0.2559
5887174 2215601 0.047 0.0122 0.0821
5887206 2660836 0.047 0.0136 0.0722
5887206 3578616 0.049 0.0132 0.0826
5887206 4928236 0.048 0.0129 0.0753
5887265 5836628 0.066 0.0001 0.2473
5887273 4462303 0.071 0.0055 0.2209
5887358 1566562 0.045 0.0135 0.0626
5887510 2317955 0.046 0.014 0.0644
5887510 2489023 0.045 0.0145 0.0569
5887510 3310911 0.072 0.0046 0.2334
5887664 5390544 0.079 0.0043 0.2649
5887686 5141635 0.047 0.0141 0.0696
5887702 3657009 0.083 0.0042 0.2761
5887737 3063104 0.046 0.0141 0.0662
5887784 3366343 0.045 0.0146 0.0564
5887936 3860221 0.045 0.0152 0.0536
5888179 1431871 0.046 0.014 0.0658
5888219 1073685 0.047 0.0141 0.07
5888219 1821559 0.047 0.0135 0.0753
5888226 2022726 0.07 0.0065 0.2148
5888232 1371115 0.053 0.0093 0.1273
5888232 2524031 0.067 0 0.2483
5888232 3580283 0.048 0.0136 0.0772
5888244 4299505 0.08 0.0037 0.2663
5888327 2083987 0.046 0.015 0.0584
5888351 5334789 0.046 0.0143 0.0672
5888420 5423330 0.055 0.0081 0.1442
5888485 2931122 0.046 0.014 0.0676
5888539 3254754 0.067 0 0.2505
5888539 4802010 0.044 0.0156 0.0464
5888676 4492162 0.047 0.0143 0.065
5888687 1095058 0.046 0.0138 0.0674
5888687 5019458 0.046 0.0148 0.0604
5888717 1070175 0.074 0.0048 0.2371
5888717 1554502 0.074 0.0056 0.2318
5888717 3453379 0.075 0.0049 0.2402
5888736 1639487 0.055 0.0088 0.1369
5888748 1153749 0.04 0.0131 0.0483
5888748 3542035 0.041 0.0139 0.0467
5888809 3852594 0.046 0.015 0.0578
5888846 2336311 0.075 0.0054 0.2391
5888846 2851208 0.077 0.0048 0.2507
5888878 1851167 0.044 0.0158 0.0467
5888916 2574161 0.046 0.0141 0.0664
5889059 1501111 0.047 0.0132 0.0729
5889062 3426506 0.072 0.0055 0.2263
5889096 1368007 0.046 0.0138 0.065
5889096 1713276 0.056 0.0068 0.1587
5889145 1846994 0.054 0.008 0.1434
5889176 2854543 0.044 0.0157 0.0449
5889176 4141107 0.048 0.0126 0.0856
5889229 4194202 0.045 0.0154 0.0519
5889241 4709883 0.046 0.0148 0.0574
5889268 1927446 0.045 0.0144 0.0586
5889268 2473461 0.048 0.0133 0.0739
5889284 2106431 0.045 0.0143 0.0589
5889480 5581344 0.047 0.0131 0.0745
5889555 2559259 0.044 0.0148 0.0508
5889623 4995087 0.075 0.0051 0.2396
5889631 5791689 0.074 0.0041 0.2432
5889666 5493529 0.068 0 0.2519
5889679 3641867 0.078 0.0048 0.2549
5889739 5965693 0.042 0.0141 0.0445
5889849 4329660 0.054 0.0093 0.132
5889851 1230809 0.046 0.015 0.058
5889919 2442214 0.068 0 0.2497
5889944 3872199 0.045 0.0158 0.0481
5890208 2900443 0.046 0.0148 0.0584
5890257 1168717 0.052 0.0102 0.1174
5890282 2374480 0.083 0.0041 0.2775
5890369 4149507 0.078 0.0041 0.2602
5890448 5787940 0.048 0.0123 0.0838
5890472 4130701 0.054 0.0082 0.1415
5890785 5226619 0.045 0.0144 0.059
5890805 4346982 0.076 0.0042 0.2493
5890812 3849865 0.046 0.014 0.0648
5890821 1506953 0.047 0.0135 0.0688
5890821 5317772 0.069 0.0063 0.2029
5890967 4973174 0.044 0.0095 0.112
5891018 2664796 0.074 0.0055 0.2324
5891020 2354921 0.043 0.0155 0.0446
5891033 1256860 0.044 0.0153 0.0449
5891071 3965410 0.045 0.0147 0.0553
5891096 2432622 0.045 0.0152 0.056
5891096 4757102 0.045 0.0143 0.0586
5891103 4902295 0.052 0.0101 0.1183
5891128 1443600 0.086 0.0032 0.2961
5891134 4125698 0.046 0.0151 0.0583
5891145 5098422 0.069 0 0.255
5891322 3788921 0.047 0.0128 0.0778
5891360 2245869 0.046 0.0153 0.0543
5891425 4228519 0.043 0.0153 0.0461
5891524 4650090 0.045 0.0149 0.0564
5891608 3956695 0.047 0.0135 0.0741
5891631 3933231 0.043 0.0155 0.0458
5891657 2377306 0.046 0.0137 0.0682
5891657 2634527 0.046 0.0156 0.0556
5891657 5136852 0.078 0.0045 0.2553
5891764 2061728 0.044 0.0156 0.0467
5891827 4940822 0.047 0.0133 0.0768
5891888 1245745 0.082 0.0046 0.2717
5891888 4748065 0.045 0.0141 0.0607
5891919 3963115 0.046 0.0142 0.0628
5891944 4891281 0.076 0.0046 0.25
5892069 2075394 0.044 0.0158 0.0443
5892091 3158429 0.046 0.0142 0.0643
5892104 2714639 0.045 0.0142 0.0599
5892104 5629217 0.046 0.0147 0.0597
5892133 4590691 0.044 0.0132 0.0719
5892278 3942285 0.045 0.0155 0.0517
5892329 3547837 0.074 0.0051 0.2381
5892341 5824055 0.068 0.0001 0.2504
5892395 1287566 0.073 0.0058 0.2283
5892395 3758639 0.046 0.014 0.0645
5892557 4272997 0.077 0.0042 0.2623
5892594 4216299 0.068 0 0.2509
5892594 4675290 0.066 0 0.2456
5892617 5147691 0.046 0.0145 0.0611
5892624 4695514 0.045 0.0143 0.0608
5892672 5920090 0.044 0.0144 0.056
5892775 5000555 0.051 0.0115 0.1022
5892842 2804377 0.077 0.005 0.2471
5892977 3094663 0.047 0.0136 0.0738
5892977 5721520 0.045 0.0148 0.0579
5893027 3745796 0.077 0.0043 0.2575
5893161 2401667 0.047 0.0133 0.0743
5893172 2399260 0.044 0.0154 0.0468
5893243 1948332 0.046 0.0147 0.0615
5893243 4071768 0.075 0.0054 0.2376
5893250 4699877 0.046 0.0148 0.0587
5893277 1733820 0.049 0.0139 0.0761
5893277 3280394 0.048 0.0134 0.0786
5893286 4546405 0.048 0.0131 0.0817
5893325 1918509 0.066 0.0001 0.2469
5893338 3044796 0.074 0.0048 0.2395
5893374 4224175 0.078 0.0058 0.2486
5893380 4077665 0.078 0.0041 0.2589
5893590 5539059 0.047 0.0149 0.0603
5893685 2738275 0.046 0.0143 0.0621
5893723 1705919 0.046 0.0146 0.06
5893757 3226873 0.048 0.0135 0.0765
5893766 4077303 0.047 0.0132 0.0729
5893868 2261270 0.048 0.0134 0.0757
5894058 1475824 0.046 0.0147 0.0594
5894058 4324948 0.079 0.0041 0.261
5894058 5468316 0.047 0.0146 0.0629
5894075 2865726 0.077 0.0047 0.2476
5894168 3199162 0.052 0.0106 0.1129
5894184 1978379 0.045 0.0142 0.0609
5894276 5779351 0.044 0.0159 0.0453
5894315 3477345 0.048 0.0127 0.0827
5894477 3996447 0.046 0.0144 0.0616
5894498 5886170 0.078 0.0047 0.255
5894573 1287235 0.045 0.015 0.0563
5894573 3238664 0.066 0.0001 0.2463
5894573 4791859 0.067 0.0001 0.2484
5894635 2411102 0.047 0.0135 0.0742
5894646 4399626 0.052 0.0101 0.1172
5894654 4049261 0.045 0.0147 0.0591
5894780 4758877 0.046 0.0135 0.0711
5894848 5772727 0.076 0.0036 0.2588
5894848 5847573 0.045 0.0148 0.0574
5894947 1416050 0.048 0.0128 0.0826
5894947 2761147 0.048 0.0131 0.0811
5894947 6018617 0.046 0.0146 0.0599
5895123 4227429 0.077 0.0038 0.2611
5895140 2566512 0.067 0.0001 0.2517
5895140 3491208 0.044 0.0147 0.0485
5895140 5616433 0.062 0 0.2401
5895166 4119952 0.054 0.0092 0.1309
5895166 5067567 0.077 0.0042 0.2535
5895226 1779960 0.067 0 0.2493
5895275 1017217 0.043 0.0147 0.0531
5895275 1290058 0.045 0.0139 0.064
5895351 2325301 0.045 0.0146 0.0588
5895365 4146642 0.051 0.0103 0.108
5895388 3946771 0.077 0.0042 0.2563
5895462 1845392 0.071 0.0055 0.2243
5895485 2737871 0.071 0.0057 0.2205
5895485 3855878 0.046 0.015 0.0587
5895598 4868582 0.048 0.0129 0.0795
5895835 2104123 0.043 0.0153 0.0468
5895835 3012522 0.067 0 0.2482
5895916 1503698 0.046 0.014 0.0675
5895916 1595160 0.044 0.0155 0.0475
5895916 5298420 0.075 0.0054 0.2402
5895916 5525619 0.043 0.0152 0.0475
5895916 5839016 0.045 0.0154 0.0451
5895970 3421604 0.082 0.004 0.2782
5896000 3956426 0.045 0.0147 0.0592
5896130 4683932 0.066 0.0001 0.2449
5896149 3332702 0.045 0.0138 0.0649
5896149 4025825 0.044 0.0157 0.0443
5896267 3727501 0.056 0.0082 0.1457
5896364 2367018 0.045 0.0151 0.054
5896520 5566079 0.067 0 0.2473
5896571 1780525 0.046 0.0149 0.0555
5896571 5521400 0.049 0.0124 0.0871
5896607 3308127 0.076 0.0042 0.255
5896607 4353975 0.046 0.0132 0.0711
5896626 1492468 0.052 0.0098 0.1207
5896644 1521359 0.056 0.0075 0.1502
5896663 4992869 0.077 0.0046 0.2573
5896675 5470531 0.046 0.014 0.0666
5896690 2875158 0.044 0.0154 0.0504
5896711 2169111 0.078 0.0043 0.259
5896834 3868530 0.081 0.0041 0.2715
5896923 2276199 0.078 0.0046 0.2551
5896957 1661188 0.044 0.0153 0.0456
5896982 4143641 0.079 0.005 0.255
5897012 5211603 0.076 0.0046 0.2533
5897086 2906525 0.047 0.0142 0.0646
5897086 4593414 0.046 0.0148 0.0584
5897086 5123310 0.047 0.0135 0.0739
5897135 3897710 0.079 0.0041 0.2638
5897204 2622386 0.045 0.0158 0.0489
5897220 3429354 0.081 0.0044 0.2692
5897220 5999512 0.045 0.0144 0.0565
5897300 5100226 0.045 0.0153 0.0503
5897300 5889888 0.044 0.0146 0.0537
5897355 3794728 0.066 0 0.2485
5897481 1974626 0.045 0.0147 0.0541
5897490 4741232 0.076 0.0052 0.2367
5897574 1051157 0.044 0.0148 0.0537
5897684 4865722 0.05 0.0118 0.0961
5897695 1361847 0.048 0.0122 0.0882
5897695 5294949 0.047 0.0137 0.0741
5897714 5190955 0.046 0.0137 0.0698
5897730 1288721 0.08 0.0054 0.2564
5897730 2354905 0.046 0.0137 0.0659
5897866 5788715 0.069 0.0063 0.2129
5897882 5958211 0.073 0.0055 0.2333
5897903 3179728 0.046 0.0148 0.0574
5897903 5066149 0.044 0.0152 0.0462
5897910 5190435 0.044 0.0151 0.0505
5897991 1509560 0.073 0.0057 0.2292
5897991 4501821 0.045 0.0145 0.0581
5898035 1150101 0.071 0.0058 0.2308
5898078 2043842 0.065 0 0.2456
5898164 1718103 0.045 0.014 0.0638
5898164 2348063 0.044 0.0153 0.0508
5898164 5224129 0.048 0.0125 0.0801
5898289 3250696 0.074 0.0046 0.242
5898304 2941384 0.045 0.0146 0.0587
5898304 5317392 0.045 0.015 0.0537
5898320 3577965 0.047 0.0141 0.0689
5898359 5094892 0.045 0.0146 0.0559
5898423 4648555 0.045 0.0137 0.0656
5898516 1462857 0.045 0.0157 0.0511
5898529 4331129 0.079 0.0055 0.2534
5898613 4028420 0.078 0.0043 0.259
5898703 4020730 0.073 0.0049 0.236
5898752 1251556 0.046 0.015 0.0562
5898875 4718545 0.075 0.0057 0.2371
5898906 4052542 0.039 0.0119 0.0641
5898927 2550410 0.048 0.0132 0.0803
5898951 2349490 0.048 0.0119 0.0915
5899031 2103882 0.046 0.0142 0.0656
5899174 1499071 0.045 0.0156 0.0474
5899251 3593234 0.065 0.0001 0.2467
5899344 4035539 0.044 0.0147 0.0553
5899375 1059246 0.07 0.0057 0.2148
5899411 1368323 0.071 0.0057 0.2232
5899454 5853069 0.047 0.0132 0.0758
5899605 4431348 0.046 0.0138 0.0669
5899650 3406892 0.047 0.0142 0.0695
5899650 4872651 0.045 0.0142 0.0625
5899698 1150411 0.082 0.0049 0.2657
5899753 4753809 0.045 0.0143 0.0605
5899770 5758405 0.047 0.0136 0.0713
5899795 5421492 0.078 0.0045 0.2595
5899818 1623552 0.045 0.0141 0.0622
5899885 2157317 0.049 0.0131 0.0825
5899885 2231687 0.045 0.0143 0.0611
5899885 5725158 0.049 0.0129 0.085
5899900 3556293 0.08 0.0042 0.2724
5899900 5089007 0.044 0.015 0.0452
5899924 4515137 0.053 0.0096 0.1254
5900014 2364995 0.047 0.013 0.0769
5900014 3384650 0.047 0.0137 0.0722
5900051 2721942 0.048 0.0125 0.0853
5900051 5374699 0.045 0.0144 0.0573
5900205 2115824 0.048 0.0141 0.0701
5900250 2714040 0.076 0.0056 0.2389
5900250 2863864 0.048 0.0126 0.0798
5900250 3013797 0.077 0.0054 0.2438
5900250 5714505 0.078 0.0051 0.2492
5900286 1138956 0.08 0.0042 0.2649
5900410 1807227 0.046 0.015 0.0567
5900410 5938294 0.046 0.015 0.0587
5900469 1652990 0.081 0.004 0.2703
5900469 3210885 0.046 0.0135 0.0658
5900469 4320166 0.045 0.0142 0.0629
5900469 5409993 0.077 0.0053 0.2472
5900469 5950214 0.047 0.0136 0.0691
5900519 5044042 0.074 0.0047 0.2451
5900544 2446773 0.079 0.0045 0.2608
5900544 4090677 0.048 0.0123 0.0887
5900544 4882475 0.044 0.0157 0.0465
5900618 3627068 0.045 0.0146 0.0572
5900633 5150350 0.077 0.0039 0.26
5900757 4104341 0.048 0.013 0.0803
5900829 2655900 0.076 0.0058 0.2386
5900870 4963678 0.084 0.0038 0.2834
5900946 5959313 0.045 0.0149 0.056
5901057 3954704 0.046 0.0135 0.0674
5901082 2722032 0.046 0.0137 0.0692
5901156 3557241 0.046 0.0131 0.0653
5901156 5399039 0.076 0.0044 0.2674
5901167 5028033 0.081 0.005 0.2629
5901206 2235309 0.045 0.016 0.0471
5901288 5595443 0.045 0.014 0.0616
5901375 2900323 0.046 0.0141 0.0646
5901375 3138751 0.047 0.0136 0.072
5901375 3881003 0.046 0.0139 0.0642
5901460 5950199 0.042 0.0119 0.0813
5901552 1948174 0.045 0.015 0.0516
5901569 1501894 0.046 0.0141 0.0629
5901569 4865810 0.077 0.0037 0.2604
5901591 2714138 0.078 0.0042 0.2576
5901621 2760200 0.048 0.0139 0.0744
5901621 4982203 0.047 0.0138 0.0703
5901677 2592284 0.077 0.004 0.2576
5901716 5334700 0.046 0.0141 0.0644
5901729 5052596 0.074 0.0058 0.2336
5901795 2478645 0.046 0.0138 0.065
5902140 4294794 0.044 0.0149 0.0513
5902140 5536551 0.077 0.0047 0.2522
5902232 3477606 0.079 0.0045 0.2605
5902330 5597250 0.046 0.0138 0.0695
5902420 1932763 0.075 0.0051 0.2404
5902539 3158746 0.045 0.0151 0.0567
5902645 4633279 0.076 0.0046 0.2469
5902700 2581025 0.047 0.0146 0.0624
5902717 1589920 0.044 0.0154 0.047
5902822 4138172 0.047 0.0136 0.0707
5902822 5450033 0.08 0.0043 0.2686
5902854 3107501 0.058 0.0098 0.1422
5902878 5048763 0.047 0.0145 0.0652
5902916 2372303 0.044 0.0149 0.0521
5902941 1606821 0.039 0.014 0.0454
5902968 5806005 0.056 0.0074 0.1516
5902984 1911278 0.046 0.0135 0.0705
5902984 3586715 0.047 0.013 0.0785
5903309 1880323 0.047 0.0133 0.0766
5903425 3854918 0.048 0.0128 0.0841
5903467 2569436 0.075 0.0048 0.2407
5903474 1990066 0.074 0.0058 0.2307
5903474 3040019 0.045 0.0144 0.0602
5903555 1943398 0.045 0.0154 0.0509
5903555 3674056 0.045 0.0143 0.0623
5903631 2033020 0.076 0.0063 0.2312
5903631 2303659 0.075 0.005 0.2399
5903814 4656178 0.046 0.0156 0.0494
5903827 5760383 0.08 0.0037 0.2699
5903849 3295884 0.078 0.005 0.2501
5903873 2532266 0.045 0.0151 0.0518
5903963 4093945 0.045 0.0156 0.0517
5904017 2339394 0.046 0.0153 0.0566
5904017 5061682 0.047 0.0137 0.073
5904114 1643949 0.045 0.0159 0.0484
5904114 1865800 0.053 0.0094 0.1263
5904114 2459658 0.051 0.0101 0.1127
5904114 2777271 0.045 0.0145 0.0569
5904127 4714397 0.08 0.004 0.2687
5904149 4285525 0.045 0.0146 0.0592
5904173 5753480 0.046 0.0143 0.0592
5904238 3481426 0.046 0.0155 0.048
5904339 3583242 0.046 0.0149 0.056
5904364 4684908 0.047 0.0132 0.0751
5904364 5046787 0.046 0.0145 0.0629
5904441 1983180 0.053 0.0091 0.1284
5904675 3080850 0.046 0.0147 0.0603
5904690 1080399 0.052 0.0095 0.1199
5904810 1444319 0.044 0.0153 0.0477
5904845 1086719 0.075 0.0055 0.2399
5904869 5464462 0.046 0.0141 0.0634
5904876 3239914 0.046 0.0143 0.0617
5904931 3673050 0.047 0.0132 0.075
5905054 1399170 0.047 0.014 0.069
5905078 4615651 0.081 0.0038 0.2649
5905164 2235865 0.046 0.015 0.0543
5905198 1670160 0.047 0.0137 0.0711
5905289 1630483 0.067 0 0.2465
5905385 5734524 0.076 0.005 0.2449
5905466 2845116 0.045 0.0153 0.0495
5905466 4667340 0.075 0.005 0.2401
5905466 5012968 0.045 0.015 0.0555
5905482 5337657 0.075 0.0048 0.2429
5905529 2121971 0.046 0.0149 0.0586
5905570 1184335 0.08 0.0039 0.2709
5905570 2316210 0.045 0.0148 0.0565
5905570 3646605 0.045 0.0146 0.0601
5905570 4975405 0.045 0.0154 0.0515
5905625 2763038 0.047 0.0133 0.077
5905674 5251269 0.047 0.0143 0.067
5905745 3444851 0.051 0.0104 0.1138
5905745 5397144 0.043 0.0156 0.0443
5905819 3389090 0.048 0.0132 0.0746
5905875 3070792 0.044 0.0157 0.0445
5905875 3864778 0.082 0.0034 0.2803
5905875 3865121 0.079 0.005 0.259
5906045 4305905 0.059 0.0049 0.2348
5906069 4130971 0.047 0.0141 0.0694
5906076 5984295 0.046 0.015 0.0569
5906133 1396975 0.047 0.0135 0.0738
5906171 1113662 0.042 0.0147 0.0445
5906171 1176640 0.041 0.0141 0.0457
5906171 1176865 0.041 0.0143 0.046
5906171 1218056 0.041 0.0143 0.0454
5906171 1376792 0.042 0.0141 0.0489
5906171 1382442 0.042 0.0139 0.0511
5906171 1401838 0.041 0.0143 0.0452
5906171 1495790 0.042 0.0145 0.0462
5906171 1809322 0.042 0.0143 0.0475
5906171 1862881 0.041 0.0141 0.046
5906171 1930901 0.041 0.0144 0.0444
5906171 1930974 0.042 0.0143 0.0492
5906171 2016808 0.042 0.0144 0.0466
5906171 2041201 0.041 0.0139 0.047
5906171 2066041 0.041 0.0144 0.0457
5906171 2214828 0.041 0.0142 0.0468
5906171 2384779 0.041 0.0138 0.0482
5906171 2484287 0.041 0.0142 0.0446
5906171 2624927 0.041 0.0139 0.0466
5906171 2651022 0.041 0.0135 0.0506
5906171 2862709 0.041 0.0141 0.0469
5906171 2937124 0.041 0.0136 0.0463
5906171 2945243 0.041 0.0139 0.0468
5906171 2953579 0.042 0.0145 0.0452
5906171 3073805 0.041 0.0143 0.0445
5906171 3177809 0.041 0.014 0.0457
5906171 3232956 0.041 0.0135 0.049
5906171 3277316 0.042 0.0136 0.0512
5906171 3542035 0.041 0.014 0.0482
5906171 3553857 0.041 0.0141 0.0459
5906171 4011964 0.042 0.014 0.0493
5906171 4015014 0.041 0.014 0.0479
5906171 4017824 0.042 0.0149 0.0443
5906171 4119389 0.041 0.0137 0.048
5906171 4502933 0.041 0.0145 0.0457
5906171 4544083 0.042 0.0145 0.0464
5906171 4705363 0.041 0.0141 0.0466
5906171 5010286 0.041 0.0141 0.0457
5906171 5059360 0.041 0.0145 0.0448
5906171 5118163 0.041 0.0143 0.0453
5906171 5219449 0.041 0.0138 0.0459
5906171 5248641 0.042 0.014 0.0496
5906171 5273057 0.041 0.014 0.0451
5906171 5503547 0.042 0.0143 0.0488
5906171 5599240 0.04 0.0136 0.0472
5906171 5618931 0.042 0.0145 0.0476
5906171 5775552 0.041 0.014 0.0467
5906171 5790217 0.041 0.0134 0.0525
5906171 5863238 0.041 0.0136 0.0507
5906171 5950576 0.041 0.0137 0.0498
5906171 5975901 0.041 0.0141 0.0484
5906171 6017378 0.041 0.014 0.0459
5906254 5275654 0.046 0.0138 0.0658
5906278 2147319 0.079 0.0044 0.2592
5906430 1097671 0.077 0.0047 0.2598
5906430 2924343 0.051 0.0103 0.1128
5906430 4209146 0.048 0.0126 0.0756
5906449 5443873 0.047 0.0143 0.0663
5906523 2085188 0.046 0.0154 0.0539
5906579 3929212 0.078 0.004 0.2639
5906617 5300803 0.079 0.0046 0.2575
5906672 3232053 0.067 0 0.2491
5906781 5630607 0.074 0.0062 0.2368
5906939 1724547 0.046 0.015 0.0584
5907041 1373359 0.048 0.0133 0.0775
5907223 5367164 0.045 0.0157 0.0482
5907257 5302146 0.053 0.0093 0.1252
5907294 2202791 0.078 0.0055 0.2484
5907376 1772962 0.047 0.0141 0.0674
5907417 4176605 0.052 0.0112 0.1099
5907436 3046336 0.05 0.0117 0.0967
5907509 4032316 0.046 0.0149 0.0579
5907511 4911691 0.047 0.0148 0.0611
5907535 3512719 0.047 0.0038 0.2375
5907771 3206129 0.075 0.0062 0.2337
5907864 3189676 0.046 0.0133 0.0699
5907877 4239876 0.045 0.0147 0.0579
5907877 5441167 0.045 0.0142 0.0621
5907974 5924215 0.045 0.0153 0.0542
5908007 4384796 0.048 0.0137 0.0748
5908026 2424880 0.071 0.0067 0.2115
5908032 4724744 0.048 0.0138 0.0732
5908063 1752558 0.046 0.0148 0.0599
5908063 5138289 0.046 0.014 0.0672
5908102 1339013 0.075 0.0055 0.2393
5908137 3892434 0.052 0.01 0.1188
5908168 5345750 0.046 0.014 0.0673
5908210 2586823 0.045 0.0147 0.0591
5908210 3423002 0.054 0.0091 0.1337
5908210 3811542 0.045 0.0141 0.0631
5908210 4370852 0.046 0.0135 0.0691
5908210 5548397 0.055 0.0078 0.1479
5908308 1520547 0.066 0.0001 0.2478
5908331 5513316 0.072 0.0052 0.23
5908573 4749661 0.052 0.0105 0.1164
5908611 2613724 0.045 0.014 0.061
5908697 1862965 0.052 0.0099 0.1187
5908697 4386792 0.076 0.0052 0.2462
5908767 1561128 0.047 0.014 0.0689
5908767 3934408 0.046 0.0148 0.0587
5908836 4007097 0.048 0.0136 0.0737
5908861 1583874 0.086 0.0024 0.3024
5908889 1466240 0.05 0.0085 0.1213
5908893 4413450 0.047 0.0141 0.0674
5908947 2814725 0.078 0.0044 0.2551
5908947 3022537 0.052 0.0106 0.1117
